time_sec,cpu_percent,memory_mb
74.40,4.30,3017.46
74.50,0.00,3043.46
74.60,0.00,3069.13
74.70,0.00,3093.46
74.80,0.00,3116.82
74.90,0.00,3143.93
75.00,5.60,3205.45
75.10,7.50,3401.33
75.20,0.00,3610.07
75.30,0.00,3817.01
75.40,0.00,3971.21
75.50,0.00,4042.44
75.60,0.00,992.19
